main_category,subcategory,title,author,url
Lifestyle & Hobbies,Sports/Hobbies,Boy Scouts Handbook,Boy Scouts of America,https://www.gutenberg.org/ebooks/29558
Lifestyle & Hobbies,Sports/Hobbies,"The Boy Mechanic, Volume 1: 700 Things for Boys to Do",,https://www.gutenberg.org/ebooks/12655
Lifestyle & Hobbies,Sports/Hobbies,Khaki knitting book,,https://www.gutenberg.org/ebooks/76611
Lifestyle & Hobbies,Sports/Hobbies,Little Wars; a game for boys from twelve years of age to one hundred and fifty and for that more intelligent sort of girl who likes boys' games and books.,H. G. Wells,https://www.gutenberg.org/ebooks/3691
Lifestyle & Hobbies,Sports/Hobbies,Chess Strategy,Edward Lasker,https://www.gutenberg.org/ebooks/5614
Lifestyle & Hobbies,Sports/Hobbies,Wrestling and Wrestlers,Jacob Robinson and Sidney Gilpin,https://www.gutenberg.org/ebooks/37562
Lifestyle & Hobbies,Sports/Hobbies,"The Magician's Own Book, or, the Whole Art of Conjuring",George Arnold and Frank Cahill,https://www.gutenberg.org/ebooks/60687
Lifestyle & Hobbies,Sports/Hobbies,"Yachting, Vol. 2","Marquis of Frederick Temple Blackwood Dufferin and Ava, R. T. Pritchett, James McFerran, G. L. Blake, and T. B. Middleton",https://www.gutenberg.org/ebooks/41973
Lifestyle & Hobbies,Sports/Hobbies,"Shelters, Shacks and Shanties",Daniel Carter Beard,https://www.gutenberg.org/ebooks/28255
Lifestyle & Hobbies,Sports/Hobbies,The Clicking of Cuthbert,P. G. Wodehouse,https://www.gutenberg.org/ebooks/7028
Lifestyle & Hobbies,Sports/Hobbies,Strength and How to Obtain It,Eugen Sandow,https://www.gutenberg.org/ebooks/65987
Lifestyle & Hobbies,Sports/Hobbies,"Fishing with the fly : sketches by lovers of the art, with illustrations of standard flies",,https://www.gutenberg.org/ebooks/46680
Lifestyle & Hobbies,Sports/Hobbies,"The blue book of chess : teaching the rudiments of the game, and giving an analysis of all the recognized openings",Howard Staunton,https://www.gutenberg.org/ebooks/16377
Lifestyle & Hobbies,Sports/Hobbies,"Outing; Vol. XIII.; October, 1888 to March, 1889",Various,https://www.gutenberg.org/ebooks/63593
Lifestyle & Hobbies,Sports/Hobbies,"The Traditional Games of England, Scotland, and Ireland (Vol 1 of 2)",Alice Bertha Gomme,https://www.gutenberg.org/ebooks/41727
Lifestyle & Hobbies,Sports/Hobbies,Lefty o' the Blue Stockings,Burt L. Standish,https://www.gutenberg.org/ebooks/76584
Lifestyle & Hobbies,Sports/Hobbies,Twentieth Century Standard Puzzle Book,,https://www.gutenberg.org/ebooks/63884
Lifestyle & Hobbies,Sports/Hobbies,Texas Fossils: An Amateur Collector's Handbook,William Henry Matthews,https://www.gutenberg.org/ebooks/56315
Science & Technology,Science - Physics,Philosophiae Naturalis Principia Mathematica (Latin),Isaac Newton,https://www.gutenberg.org/ebooks/28233
Science & Technology,Science - Physics,"Opticks : or, A treatise of the reflections, refractions, inflections and colours of light",Isaac Newton,https://www.gutenberg.org/ebooks/33504
Science & Technology,Science - Physics,Goethe's Theory of Colours,Johann Wolfgang von Goethe,https://www.gutenberg.org/ebooks/50572
Science & Technology,Science - Physics,The Veil Lifted: Modern Developments of Spirit Photography,,https://www.gutenberg.org/ebooks/59451
Science & Technology,Science - Physics,"Encyclopaedia Britannica, 11th Edition, ""Electrostatics"" to ""Engis""",Various,https://www.gutenberg.org/ebooks/35169
Science & Technology,Science - Physics,On Growth and Form,D'Arcy Wentworth Thompson,https://www.gutenberg.org/ebooks/55264
Science & Technology,Science - Physics,"Bibliographical history of electricity & magnetism, chronologically arranged",,https://www.gutenberg.org/ebooks/74764
Science & Technology,Science - Physics,A Popular History of Astronomy During the Nineteenth Century,Agnes M. Clerke,https://www.gutenberg.org/ebooks/28247
Science & Technology,Science - Physics,"A Budget of Paradoxes, Volume I",Augustus De Morgan,https://www.gutenberg.org/ebooks/23100
Science & Technology,Science - Physics,"Novum Organum; Or, True Suggestions for the Interpretation of Nature",Francis Bacon,https://www.gutenberg.org/ebooks/45988
